Timestamp,Source MAC,Destination MAC,Source IP,Destination IP
2025-10-24 10:14:25,48:57:02:8f:34:d5,f8:a2:d6:e0:6f:d9,52.105.227.39,192.168.100.130
2025-10-24 10:14:25,48:57:02:8f:34:d5,f8:a2:d6:e0:6f:d9,52.105.227.39,192.168.100.130
2025-10-24 10:14:26,f8:a2:d6:e0:6f:d9,48:57:02:8f:34:d5,192.168.100.130,52.105.227.39
2025-10-24 10:14:26,48:57:02:8f:34:d5,f8:a2:d6:e0:6f:d9,52.105.227.39,192.168.100.130
2025-10-24 10:14:26,48:57:02:8f:34:d5,f8:a2:d6:e0:6f:d9,52.105.227.39,192.168.100.130
2025-10-24 10:14:26,f8:a2:d6:e0:6f:d9,48:57:02:8f:34:d5,192.168.100.130,52.105.227.39
2025-10-24 10:14:26,f8:a2:d6:e0:6f:d9,48:57:02:8f:34:d5,192.168.100.130,18.172.21.33
2025-10-24 10:14:26,48:57:02:8f:34:d5,f8:a2:d6:e0:6f:d9,18.172.21.33,192.168.100.130
2025-10-24 10:14:27,f8:a2:d6:e0:6f:d9,48:57:02:8f:34:d5,192.168.100.130,52.105.227.39
2025-10-24 10:14:27,f8:a2:d6:e0:6f:d9,48:57:02:8f:34:d5,192.168.100.130,52.105.227.39
2025-10-24 10:14:27,f8:a2:d6:e0:6f:d9,48:57:02:8f:34:d5,192.168.100.130,52.105.227.39
2025-10-24 10:14:27,f8:a2:d6:e0:6f:d9,48:57:02:8f:34:d5,192.168.100.130,52.105.227.39
2025-10-24 10:14:27,f8:a2:d6:e0:6f:d9,48:57:02:8f:34:d5,192.168.100.130,52.105.227.39
2025-10-24 10:14:27,f8:a2:d6:e0:6f:d9,48:57:02:8f:34:d5,192.168.100.130,52.105.227.39
2025-10-24 10:14:27,f8:a2:d6:e0:6f:d9,48:57:02:8f:34:d5,192.168.100.130,52.105.227.39
2025-10-24 10:14:27,f8:a2:d6:e0:6f:d9,48:57:02:8f:34:d5,192.168.100.130,52.105.227.39
2025-10-24 10:14:27,48:57:02:8f:34:d5,f8:a2:d6:e0:6f:d9,52.105.227.39,192.168.100.130
2025-10-24 10:14:27,48:57:02:8f:34:d5,f8:a2:d6:e0:6f:d9,52.105.227.39,192.168.100.130
2025-10-24 10:14:27,f8:a2:d6:e0:6f:d9,02:e0:20:09:a5:ec,192.168.100.130,192.168.100.124
2025-10-24 10:14:27,02:e0:20:09:a5:ec,f8:a2:d6:e0:6f:d9,192.168.100.124,192.168.100.130
2025-10-24 10:14:27,f8:a2:d6:e0:6f:d9,02:e0:20:09:a5:ec,192.168.100.130,192.168.100.124
2025-10-24 10:14:27,48:57:02:8f:34:d5,f8:a2:d6:e0:6f:d9,52.105.227.39,192.168.100.130
2025-10-24 10:14:27,48:57:02:8f:34:d5,f8:a2:d6:e0:6f:d9,52.105.227.39,192.168.100.130
2025-10-24 10:14:27,48:57:02:8f:34:d5,f8:a2:d6:e0:6f:d9,52.105.227.39,192.168.100.130
2025-10-24 10:14:27,f8:a2:d6:e0:6f:d9,48:57:02:8f:34:d5,192.168.100.130,52.105.227.39
2025-10-24 10:14:27,f8:a2:d6:e0:6f:d9,48:57:02:8f:34:d5,192.168.100.130,40.74.98.194
2025-10-24 10:14:27,f8:a2:d6:e0:6f:d9,48:57:02:8f:34:d5,192.168.100.130,40.74.98.194
2025-10-24 10:14:27,f8:a2:d6:e0:6f:d9,48:57:02:8f:34:d5,192.168.100.130,40.74.98.194
2025-10-24 10:14:27,f8:a2:d6:e0:6f:d9,48:57:02:8f:34:d5,192.168.100.130,52.105.227.39
2025-10-24 10:14:27,f8:a2:d6:e0:6f:d9,48:57:02:8f:34:d5,192.168.100.130,52.105.227.39
2025-10-24 10:14:27,48:57:02:8f:34:d5,f8:a2:d6:e0:6f:d9,40.74.98.194,192.168.100.130
2025-10-24 10:14:27,48:57:02:8f:34:d5,f8:a2:d6:e0:6f:d9,52.105.227.39,192.168.100.130
2025-10-24 10:14:27,48:57:02:8f:34:d5,f8:a2:d6:e0:6f:d9,52.105.227.39,192.168.100.130
2025-10-24 10:14:27,48:57:02:8f:34:d5,f8:a2:d6:e0:6f:d9,52.105.227.39,192.168.100.130
2025-10-24 10:14:27,f8:a2:d6:e0:6f:d9,48:57:02:8f:34:d5,192.168.100.130,52.105.227.39
2025-10-24 10:14:27,48:57:02:8f:34:d5,f8:a2:d6:e0:6f:d9,52.105.227.39,192.168.100.130
2025-10-24 10:14:27,48:57:02:8f:34:d5,f8:a2:d6:e0:6f:d9,52.105.227.39,192.168.100.130
2025-10-24 10:14:27,f8:a2:d6:e0:6f:d9,48:57:02:8f:34:d5,192.168.100.130,52.105.227.39
2025-10-24 10:14:27,48:57:02:8f:34:d5,f8:a2:d6:e0:6f:d9,40.74.98.194,192.168.100.130
